zip,city,loc/0,loc/1,pop,state
22311,ALEXANDRIA,-77.119962,38.832039,11388,VA
22312,ALEXANDRIA,-77.148438,38.819099,23848,VA
22314,ALEXANDRIA,-77.052867,38.806018,20606,VA
22401,FREDERICKSBURG,-77.477152,38.299538,19027,VA
22405,FALMOUTH,-77.404537,38.314557,20039,VA
22406,FREDERICKSBURG,-77.534892,38.379627,7583,VA
22407,FREDERICKSBURG,-77.547584,38.268803,27852,VA
22408,FREDERICKSBURG,-77.468068,38.248141,9433,VA
22427,BOWLING GREEN,-77.180242,38.013651,559,VA
22432,BURGESS,-76.354164,37.868682,478,VA
22433,BURR HILL,-77.876166,38.365841,121,VA
22435,CALLAO,-76.573245,37.977268,1808,VA
22436,CARET,-76.915254,37.971255,675,VA
22437,CENTER CROSS,-76.754837,37.792875,408,VA
22438,CHAMPLAIN,-76.971942,38.021422,187,VA
22439,CHANCE,-77.021051,38.084061,45,VA
22443,OAK GROVE,-76.981158,38.229076,6864,VA
22448,DAHLGREN,-77.042905,38.337485,1509,VA
22454,HOWERTONS,-76.837022,37.840429,1795,VA
22460,FARNHAM,-76.605011,37.873972,1356,VA
22469,HAGUE,-76.661574,38.057289,2243,VA
22473,HEATHSVILLE,-76.41783,37.907187,2670,VA
22476,HUSTLE,-77.036426,38.022219,782,VA
22480,IRVINGTON,-76.416016,37.664516,717,VA
22482,KILMARNOCK,-76.381986,37.716222,1436,VA
22485,KING GEORGE,-77.126023,38.281142,9088,VA
22488,KINSALE,-76.585525,38.050472,1537,VA
22503,LANCASTER,-76.5102,37.750091,4140,VA
22504,LANEVIEW,-76.711732,37.768138,179,VA
22508,LOCUST GROVE,-77.770874,38.335202,4357,VA
22509,LORETTO,-76.966888,38.062055,38,VA
22511,LOTTSBURG,-76.501763,37.979228,1250,VA
22514,MILFORD,-77.318498,38.005834,3385,VA
22520,MONTROSS,-76.782806,38.110483,4836,VA
22534,PARTLOW,-77.658574,38.064146,2057,VA
22535,PORT ROYAL,-77.183657,38.162088,421,VA
22538,RAPPAHANNOCK ACA,-77.287437,38.201817,637,VA
22539,REEDVILLE,-76.282864,37.856964,2037,VA
22542,RHOADESVILLE,-77.923044,38.286324,1072,VA
22546,RUTHER GLEN,-77.47135,37.945059,7242,VA
22553,SNELL,-77.648688,38.19953,17034,VA
22554,STAFFORD,-77.430618,38.458629,36544,VA
22559,SUPPLY,-77.109689,38.082544,387,VA
22560,TAPPAHANNOCK,-76.912455,37.914551,4270,VA
22567,UNIONVILLE,-77.919299,38.238302,1754,VA
22568,MINE RUN,-77.819493,38.266106,314,VA
22572,NOMINI GROVE,-76.736517,37.949992,5917,VA
22576,WEEMS,-76.431323,37.684678,2125,VA
22578,WINDMILL POINT,-76.368626,37.647458,2474,VA
22579,WICOMICO CHURCH,-76.356522,37.779027,2285,VA
22580,WOODFORD,-77.439879,38.084664,6047,VA
22601,WINCHESTER,-78.182697,39.185803,45537,VA
22610,BROWNTOWN,-78.279111,38.827272,1522,VA
22611,BERRYVILLE,-77.968759,39.153178,8339,VA
22620,BOYCE,-78.020302,39.069797,2984,VA
22624,CLEAR BROOK,-78.098788,39.265461,2656,VA
22625,WHITACRE,-78.299724,39.3762,1229,VA
22627,FLINT HILL,-78.075558,38.733653,276,VA
22630,FRONT ROYAL,-78.179617,38.926783,22951,VA
22637,GORE,-78.341687,39.288685,2000,VA
22639,HUME,-77.994892,38.827318,517,VA
22640,HUNTLY,-78.130104,38.813333,782,VA
22641,LEBANON CHURCH,-78.359511,39.056242,1075,VA
22642,LINDEN,-78.047847,38.881181,352,VA
22643,MARKHAM,-77.994252,38.930001,429,VA
22644,MAURERTOWN,-78.465815,38.944052,1483,VA
22645,MIDDLETOWN,-78.281455,39.036676,2239,VA
22649,RELIANCE,-78.249152,39.000946,145,VA
22650,RILEYVILLE,-78.387326,38.756374,997,VA
22652,SAINT DAVIDS CHU,-78.439989,38.827683,1004,VA
22654,STAR TANNERY,-78.434306,39.090803,332,VA
22655,STEPHENS CITY,-78.190677,39.083415,10954,VA
22656,STEPHENSON,-78.094105,39.197285,2721,VA
22657,STRASBURG,-78.33862,38.988417,5756,VA
22660,TOMS BROOK,-78.403757,38.97016,2796,VA
22663,WHITE POST,-78.11046,39.057956,778,VA
22664,WOODSTOCK,-78.521704,38.887024,6899,VA
22701,RACCOON FORD,-78.00406,38.48115,21359,VA
22709,ARODA,-78.236615,38.325626,1509,VA
22712,MORRISVILLE,-77.800436,38.569667,3863,VA
22713,BOSTON,-78.142285,38.538241,557,VA
22714,BRANDY STATION,-77.903745,38.511003,721,VA
22715,BRIGHTWOOD,-78.169801,38.411365,1048,VA
22716,CASTLETON,-78.120801,38.603235,536,VA
22718,ELKWOOD,-77.817031,38.465229,414,VA
22719,ETLAN,-78.263793,38.509458,167,VA
22720,GOLDVEIN,-77.639488,38.488641,1154,VA
22722,HAYWOOD,-78.179759,38.46861,139,VA
22724,JEFFERSONTON,-77.906943,38.625578,1000,VA
22725,LEON,-78.154579,38.45724,109,VA
22726,LIGNUM,-77.829957,38.395625,176,VA
22727,AYLOR,-78.296458,38.384495,4344,VA
22728,MIDLAND,-77.712709,38.567061,1847,VA
22729,MITCHELLS,-78.010546,38.374429,39,VA
22731,PRATTS,-78.272212,38.349207,88,VA
22732,RADIANT,-78.179799,38.322706,756,VA
22733,RAPIDAN,-78.047607,38.339217,1216,VA
22734,REMINGTON,-77.761365,38.535091,2377,VA
22735,REVA,-78.157195,38.460446,2134,VA
22736,RICHARDSVILLE,-77.719519,38.392388,238,VA
22737,RIXEYVILLE,-78.028229,38.585168,2540,VA
22738,UNO,-78.265358,38.274342,477,VA
22740,SPERRYVILLE,-78.246571,38.620252,1553,VA
22741,STEVENSBURG,-77.88423,38.444135,220,VA
22742,SUMERDUCK,-77.70436,38.467355,1146,VA
22743,SYRIA,-78.322939,38.497229,526,VA
22746,VIEWTOWN,-78.025769,38.645704,172,VA
22747,WASHINGTON,-78.1566,38.707838,1448,VA
22749,WOODVILLE,-78.173855,38.648176,371,VA
22801,HARRISONBURG,-78.871438,38.448864,42027,VA
22810,BASYE,-78.767363,38.795806,43,VA
22811,BERGTON,-78.966752,38.792509,341,VA
22812,BRIDGEWATER,-78.993684,38.385866,7160,VA
22815,BROADWAY,-78.787494,38.608336,7106,VA
22820,CRIDERS,-78.997357,38.749656,445,VA
22821,MONTEZUMA,-78.993731,38.433864,4777,VA
22824,EDINBURG,-78.60033,38.843206,5079,VA
22827,ELKTON,-78.632143,38.40252,10331,VA
22830,FULKS RUN,-78.935799,38.633871,1255,VA
22831,HINTON,-79.010084,38.483378,798,VA
22832,KEEZLETOWN,-78.776998,38.439588,1204,VA
22834,LINVILLE,-78.896102,38.555733,1866,VA
22835,LURAY,-78.459559,38.654839,10559,VA
22840,MC GAHEYSVILLE,-78.741128,38.371228,2100,VA
22841,MOUNT CRAWFORD,-78.895679,38.345656,2070,VA
22842,CONICVILLE,-78.676655,38.768819,4601,VA
22843,MOUNT SOLON,-79.102832,38.332755,1995,VA
22844,NEW MARKET,-78.671433,38.660555,3502,VA
22845,ORKNEY SPRINGS,-78.811106,38.793708,266,VA
22846,MONTEVIDEO,-78.797903,38.369729,704,VA
22847,SHENANDOAH CAVER,-78.698866,38.714443,352,VA
22849,SHENANDOAH,-78.608975,38.501034,5174,VA
22851,STANLEY,-78.509263,38.566036,4604,VA
22853,TIMBERVILLE,-78.771702,38.647606,3494,VA
22901,CHARLOTTESVILLE,-78.490869,38.054752,62708,VA
22903,UNIVERSITY,-78.505758,38.032728,25301,VA
22920,AFTON,-78.841046,37.962624,2783,VA
22922,TYE RIVER,-78.918473,37.687713,1439,VA
22923,BURNLEYS,-78.312716,38.199648,1389,VA
22929,COBHAM,-78.37849,38.037835,45,VA
22931,COVESVILLE,-78.712741,37.907974,304,VA
22932,YANCEY MILLS,-78.704405,38.081288,4292,VA
22935,BOONESVILLE,-78.554612,38.253276,566,VA
22936,EARLYSVILLE,-78.491945,38.157761,4294,VA
22937,ESMONT,-78.610646,37.812543,1157,VA
22938,FABER,-78.756495,37.847545,958,VA
22939,WOODROW WILSON,-78.969579,38.097361,1374,VA
22940,MISSION HOME,-78.595906,38.206217,1023,VA
22942,CASHS CORNER,-78.195195,38.107261,5852,VA
22943,GREENWOOD,-78.783282,38.041545,516,VA
22946,KEENE,-78.561386,37.931273,26,VA
22947,BOYD TAVERN,-78.340429,38.001265,2081,VA
22948,LOCUST DALE,-78.101576,38.334043,155,VA
22949,LOVINGSTON,-78.868433,37.792405,1459,VA
22951,LOWESVILLE,-79.083346,37.749797,175,VA
22952,SHERANDO,-78.951506,37.997903,2267,VA
22958,WINTERGREEN,-78.893972,37.860398,53,VA
22959,ALBERENE,-78.695414,37.961992,3134,VA
22960,MONTFORD,-78.091224,38.233937,8781,VA
22963,BYBEE,-78.297983,37.881807,5689,VA
22964,PINEY RIVER,-79.020571,37.715785,257,VA
22967,ROSELAND,-78.971173,37.807697,2333,VA
22968,ADVANCE MILLS,-78.391033,38.233871,5764,VA
22969,SCHUYLER,-78.692475,37.797584,1128,VA
22971,ROCKFISH,-78.824608,37.747974,1100,VA
22972,SOMERSET,-78.25042,38.204657,720,VA
22973,GEER,-78.470755,38.302556,4114,VA
22974,TROY,-78.253494,37.9636,1868,VA
22980,WAYNESBORO,-78.903461,38.077412,26450,VA
23002,AMELIA COURT HOU,-77.955177,37.35017,6923,VA
23004,ARVONIA,-78.38888,37.671355,1114,VA
23005,ASHLAND,-77.478373,37.73948,14800,VA
23009,AYLETT,-77.188473,37.822113,1374,VA
23011,BARHAMSVILLE,-76.832097,37.461662,698,VA
23015,BEAVERDAM,-77.630829,37.903767,2328,VA
23016,BEAVERLETT,-76.322425,37.41587,262,VA
23021,BOHANNON,-76.36136,37.390457,143,VA
23022,BREMO BLUFF,-78.267158,37.745256,1058,VA
23023,BRUINGTON,-76.940199,37.780112,172,VA
23024,BUMPASS,-77.796614,37.898381,4399,VA
23025,MILES,-76.393959,37.427339,39,VA
23027,TAMWORTH,-78.128699,37.641314,1143,VA
23029,CAUTHORNVILLE,-77.039625,37.858957,380,VA
23030,CHARLES CITY,-77.108183,37.366271,4216,VA
23032,CHURCH VIEW,-76.66287,37.674956,493,VA
23037,COLOGNE,-76.683356,37.555866,95,VA
23038,COLUMBIA,-78.179403,37.714707,641,VA
23039,CROZIER,-77.793958,37.671764,937,VA
23040,CUMBERLAND,-78.258149,37.501861,3429,VA
23043,DELTAVILLE,-76.346781,37.554852,1565,VA
23045,DIGGS,-76.287172,37.436273,491,VA
23047,DOSWELL,-77.512521,37.841682,2111,VA
23050,DUTTON,-76.435782,37.486897,416,VA
23055,FORK UNION,-78.235498,37.771526,620,VA
23060,GLEN ALLEN,-77.534016,37.662848,19953,VA
23061,PINERO,-76.553312,37.41922,14924,VA
23062,GLOUCESTER POINT,-76.49586,37.258534,2558,VA
23063,GOOCHLAND,-78.011216,37.768789,4772,VA
23065,GUM SPRING,-77.907049,37.818374,480,VA
23066,GWYNN,-76.29042,37.500594,681,VA
23069,HANOVER,-77.321572,37.770116,3796,VA
23070,HARDYVILLE,-76.418937,37.547821,546,VA
23071,HARTFIELD,-76.476949,37.559437,797,VA
23072,HAYES,-76.490457,37.291577,11051,VA
23075,HIGHLAND SPRINGS,-77.32261,37.543723,9373,VA
23079,JAMAICA,-76.688962,37.729997,383,VA
23080,JAMES STORE,-76.464972,37.480594,795,VA
23083,JETERSVILLE,-78.104011,37.31757,1396,VA
23084,KENTS STORE,-78.120776,37.89425,882,VA
23085,KING AND QUEEN C,-76.863059,37.717644,548,VA
23086,KING WILLIAM,-77.099837,37.720194,3887,VA
23089,LANEXA,-76.902684,37.419391,3609,VA
23091,LITTLE PLYMOUTH,-76.825456,37.664218,103,VA
23092,LOCUST HILL,-76.501857,37.598328,375,VA
23093,LOUISA,-78.034666,38.01317,7503,VA
23102,DABNEYS,-77.871032,37.703193,2927,VA
23103,MANAKIN SABOT,-77.707699,37.638036,5177,VA
23106,MANQUIN,-77.186016,37.718441,628,VA
23108,MASCOT,-76.738324,37.60683,104,VA
23109,MATHEWS,-76.354416,37.438349,760,VA
23110,SHANGHAI,-76.78398,37.641698,331,VA
23111,MECHANICSVILLE,-77.339464,37.628146,35675,VA
23112,MIDLOTHIAN,-77.654458,37.431027,24114,VA
23113,MIDLOTHIAN,-77.642864,37.510893,21858,VA
23117,MINERAL,-77.878069,37.998609,5080,VA
23118,MOBJACK,-76.355244,37.377579,204,VA
23119,MOON,-76.306472,37.449276,629,VA
23120,MOSELEY,-77.758458,37.426026,1852,VA
23123,NEW CANTON,-78.311231,37.664499,1546,VA
23124,NEW KENT,-77.074242,37.553013,1376,VA
23125,NEW POINT,-76.283465,37.349291,153,VA
23126,NEWTOWN,-77.113825,37.878236,926,VA
23128,NORTH,-76.370661,37.477066,1621,VA
23129,OILVILLE,-77.769955,37.708879,198,VA
23130,ONEMO,-76.294056,37.398517,582,VA
23138,BAVON,-76.304463,37.374252,475,VA
23139,POWHATAN,-77.879761,37.556442,14488,VA
23140,PROVIDENCE FORGE,-77.071117,37.425907,3211,VA
23141,QUINTON,-77.148607,37.518466,4589,VA
23146,ROCKVILLE,-77.699994,37.733729,1872,VA
23148,INDIAN NECK,-77.084206,37.905052,191,VA
23149,SALUDA,-76.592082,37.594944,3215,VA
23150,SANDSTON,-77.27578,37.515658,9402,VA
23153,SANDY HOOK,-77.904553,37.751892,152,VA
23156,PLAIN VIEW,-76.726901,37.569811,696,VA
23161,STEVENSVILLE,-76.935228,37.714577,59,VA
23163,SHADOW,-76.318617,37.361945,309,VA
23168,TOANO,-76.825263,37.39013,2784,VA
23169,SYRINGA,-76.454876,37.597824,706,VA
23175,REMLIK,-76.612611,37.655003,698,VA
23176,WAKE,-76.432327,37.568077,368,VA
23177,WALKERTON,-77.018475,37.755437,1152,VA
23179,WARNER,-76.646167,37.651127,37,VA
23180,WATER VIEW,-76.62268,37.710486,273,VA
23181,WEST POINT,-76.82373,37.555604,4365,VA
23185,MERRIMAC,-76.701686,37.262698,34777,VA
23188,WILLIAMSBURG,-76.763424,37.317768,14957,VA
23192,MONTPELIER,-77.692441,37.817729,4472,VA
23219,RICHMOND,-77.437798,37.546265,2780,VA
23220,RICHMOND,-77.458798,37.549808,29776,VA
23221,RICHMOND,-77.4845,37.558301,14452,VA
23222,RICHMOND,-77.426725,37.574802,30214,VA
23223,RICHMOND,-77.394772,37.547721,42379,VA
23224,RICHMOND,-77.471014,37.495512,32681,VA
23225,RICHMOND,-77.504709,37.515842,37289,VA
23226,RICHMOND,-77.519657,37.582473,18085,VA
23227,BELLEVUE,-77.446309,37.604181,21661,VA
23228,LAKESIDE,-77.493308,37.623503,30611,VA
23229,REGENCY,-77.566202,37.596351,32028,VA
23230,WEST END,-77.496828,37.588376,6447,VA
23231,RICHMOND,-77.368002,37.491529,23773,VA
23233,RIDGE,-77.614933,37.619354,32811,VA
23234,AMPTHILL,-77.469798,37.453158,36331,VA
23235,BON AIR,-77.565103,37.512034,30860,VA
23236,RICHMOND,-77.585413,37.478165,24305,VA
23237,RICHMOND,-77.461471,37.401145,19154,VA
23294,RICHMOND,-77.545125,37.632923,14713,VA
23301,ACCOMAC,-75.680272,37.71588,2562,VA
23302,ASSAWOMAN,-75.52966,37.86629,82,VA
23306,BELLE HAVEN,-75.869443,37.56448,344,VA
23307,BIRDSNEST,-75.904347,37.432077,1057,VA
23308,BLOXOM,-75.615568,37.827264,1581,VA
23310,CAPE CHARLES,-75.972129,37.279874,6259,VA
23314,CARROLLTON,-76.542963,36.954994,3990,VA
23315,CARRSVILLE,-76.83648,36.74544,1273,VA
23320,CHESAPEAKE,-76.23843,36.735246,55836,VA
23321,BOWERS HILL,-76.411012,36.827964,23561,VA
23322,FENTRESS,-76.213064,36.634008,10023,VA
23323,CHESAPEAKE,-76.339743,36.763424,24412,VA
23324,CHESAPEAKE,-76.266557,36.805568,21531,VA
23325,CHESAPEAKE,-76.240555,36.813963,16543,VA
23336,CHINCOTEAGUE,-75.371369,37.927682,3581,VA
23337,WALLOPS ISLAND,-75.506503,37.827338,0,VA
23350,EXMORE,-75.852624,37.511689,4678,VA
23354,FRANKTOWN,-75.888971,37.462009,474,VA
23356,GREENBACKVILLE,-75.402899,38.006404,400,VA
23357,GREENBUSH,-75.6664,37.768121,821,VA
23359,HALLWOOD,-75.561334,37.853644,322,VA
23395,HORNTOWN,-75.471608,37.969916,132,VA
23396,HORSEY,-75.56236,37.933232,200,VA
23399,JENKINS BRIDGE,-75.631943,37.919219,301,VA
23404,LOCUSTVILLE,-75.673508,37.6534,92,VA
23405,MACHIPONGO,-75.908241,37.401429,593,VA
23407,MAPPSVILLE,-75.569886,37.835419,835,VA
23409,MEARS,-75.635443,37.869189,110,VA
23410,MELFA,-75.745355,37.6407,2987,VA
23415,NEW CHURCH,-75.511188,37.952527,2915,VA
23416,OAK HALL,-75.606483,37.953686,130,VA
23417,ONANCOCK,-75.752798,37.710237,3914,VA
23418,ONLEY,-75.6992,37.670422,97,VA
23420,PAINTER,-75.806612,37.582821,3782,VA
23421,PARKSLEY,-75.638634,37.774404,3466,VA
23426,SANFORD,-75.695704,37.92433,679,VA
23430,SMITHFIELD,-76.63682,36.981057,11389,VA
23432,SUFFOLK,-76.559811,36.866823,1396,VA
23433,SUFFOLK,-76.49286,36.909027,1219,VA
23434,SUFFOLK,-76.593147,36.730433,33717,VA
23435,SUFFOLK,-76.466397,36.854427,8556,VA
23436,SUFFOLK,-76.514157,36.892625,766,VA
23437,SUFFOLK,-76.792043,36.652611,4414,VA
23438,SUFFOLK,-76.687097,36.591311,2073,VA
23440,TANGIER,-75.993003,37.824485,700,VA
23442,TEMPERANCEVILLE,-75.55283,37.895421,1670,VA
23451,VIRGINIA BEACH,-76.001928,36.858451,37212,VA
23452,VIRGINIA BEACH,-76.096142,36.83481,61895,VA
23454,VIRGINIA BEACH,-76.023723,36.828187,59937,VA
23455,VIRGINIA BEACH,-76.144552,36.888121,43055,VA
23456,VIRGINIA BEACH,-76.089162,36.779851,55909,VA
23457,BLACKWATER BRIDG,-76.037816,36.624793,3448,VA
23459,VIRGINIA BEACH,-76.017122,36.9216,1164,VA
23462,VIRGINIA BEACH,-76.152184,36.839193,58632,VA
23464,VIRGINIA BEACH,-76.175909,36.797772,67276,VA
23481,WALTERS,-76.870156,36.708974,698,VA
23487,WINDSOR,-76.732372,36.836881,4773,VA
23502,NORFOLK,-76.214253,36.854648,21227,VA
23503,NORFOLK,-76.252008,36.944196,32435,VA
23504,NORFOLK,-76.268628,36.858554,25706,VA
23505,NORFOLK,-76.28748,36.91675,30687,VA
23507,NORFOLK,-76.300385,36.864506,6514,VA
23508,NORFOLK,-76.300356,36.885922,19729,VA
23509,NORFOLK,-76.260361,36.878743,12539,VA
23510,NORFOLK,-76.287784,36.852929,4731,VA
23511,FLEET,-76.309206,36.951164,28108,VA
23513,NORFOLK,-76.239578,36.891395,31348,VA
23517,NORFOLK,-76.294519,36.869547,4433,VA
23518,NORFOLK,-76.216027,36.920246,35119,VA
23521,NAVAL AMPHIBIOUS,-76.163715,36.916923,4541,VA
23523,NORFOLK,-76.270125,36.82942,8682,VA
23601,NEWPORT NEWS,-76.460722,37.057951,24325,VA
23602,NEWPORT NEWS,-76.532125,37.131684,68525,VA
23603,NEWPORT NEWS,-76.582059,37.198887,3368,VA
23604,NEWPORT NEWS,-76.589727,37.122112,9967,VA
23605,NEWPORT NEWS,-76.433158,37.015583,12649,VA
23606,NEWPORT NEWS,-76.496724,37.076777,22429,VA
23607,NEWPORT NEWS,-76.416469,36.986352,28785,VA
23651,HAMPTON,-76.296896,37.029671,3325,VA
23661,HAMPTON,-76.380085,37.007432,15313,VA
23662,POQUOSON,-76.380702,37.131252,11005,VA
23663,HAMPTON,-76.319875,37.03181,16889,VA
23664,HAMPTON,-76.296639,37.056611,7832,VA
23665,HAMPTON,-76.409939,37.100565,15146,VA
23666,HAMPTON,-76.409617,37.046241,44985,VA
23669,HAMPTON,-76.342573,37.043559,41855,VA
23690,YORKTOWN,-76.542346,37.228657,3216,VA
23692,GRAFTON,-76.459648,37.170859,14188,VA
23693,TABB,-76.450743,37.122586,2807,VA
23696,SEAFORD,-76.428992,37.188468,3009,VA
23701,PORTSMOUTH,-76.36714,36.808902,29788,VA
23702,PORTSMOUTH,-76.326979,36.803534,12599,VA
23703,PORTSMOUTH,-76.386872,36.869501,22512,VA
23704,PORTSMOUTH,-76.314604,36.829821,23634,VA
23707,PORTSMOUTH,-76.344011,36.836234,15199,VA
23709,PORTSMOUTH,-76.305188,36.813883,216,VA
23801,FORT LEE,-77.33405,37.244738,8817,VA
23803,ETTRICK,-77.432594,37.220001,41772,VA
23805,PETERSBURG,-77.385385,37.181937,16432,VA
23821,ALBERTA,-77.905518,36.880609,1553,VA
23824,BLACKSTONE,-77.985063,37.091578,6351,VA
23827,BOYKINS,-77.197519,36.595061,1595,VA
23828,BRANCHVILLE,-77.270441,36.578701,619,VA
23829,CAPRON,-77.239363,36.724332,2364,VA
23830,CARSON,-77.435093,37.039311,1343,VA
23831,CHESTER,-77.41557,37.342934,24788,VA
23832,CHESTERFIELD,-77.566799,37.392327,25716,VA
23833,CHURCH ROAD,-77.664588,37.194964,1515,VA
23834,COLONIAL HEIGHTS,-77.403829,37.269968,21056,VA
23837,COURTLAND,-77.078272,36.722516,3570,VA
23839,DENDRON,-76.896642,37.098076,805,VA
23840,DEWITT,-77.642558,37.053522,1385,VA
23841,DINWIDDIE,-77.558539,37.083283,2781,VA
23842,DISPUTANTA,-77.273172,37.148268,4938,VA
23843,DOLPHIN,-77.788719,36.831774,982,VA
23844,DREWRYVILLE,-77.359098,36.685433,743,VA
23845,EBONY,-77.999431,36.584993,568,VA
23846,ELBERON,-76.833723,37.070133,715,VA
23847,EMPORIA,-77.562953,36.685689,13950,VA
23850,AMMON,-77.737189,37.139672,1315,VA
23851,FRANKLIN,-76.939108,36.678625,12786,VA
23856,FREEMAN,-77.720772,36.789342,920,VA
23857,GASBURG,-77.902927,36.576552,771,VA
23859,HANDSOM,-77.023797,36.609854,371,VA
23860,HOPEWELL,-77.295013,37.287576,25764,VA
23866,IVOR,-76.886146,36.907099,2205,VA
23867,JARRATT,-77.483162,36.819129,2055,VA
23868,TRIPLET,-77.838437,36.744874,6357,VA
23872,MC KENNEY,-77.739556,36.998609,1866,VA
23874,NEWSOMS,-77.106949,36.614814,1193,VA
23875,PRINCE GEORGE,-77.274706,37.233339,7713,VA
23876,RAWLINGS,-77.82372,36.953043,527,VA
23878,SEDLEY,-77.012531,36.790752,491,VA
23879,SKIPPERS,-77.543663,36.579685,196,VA
23881,SPRING GROVE,-76.992337,37.190098,1746,VA
23882,STONY CREEK,-77.444276,36.936132,2889,VA
23883,SURRY,-76.76514,37.126024,2271,VA
23885,SUTHERLAND,-77.565463,37.190149,2470,VA
23887,VALENTINES,-77.838405,36.565024,188,VA
23888,WAKEFIELD,-76.97898,36.975734,2790,VA
23889,WARFIELD,-77.767317,36.901122,580,VA
23890,WAVERLY,-77.105453,37.025032,4581,VA
23893,WHITE PLAINS,-77.959245,36.633549,522,VA
23894,WILSONS,-77.835193,37.115678,592,VA
23897,YALE,-77.286986,36.837279,626,VA
23898,ZUNI,-76.810967,36.843666,2162,VA
23901,FARMVILLE,-78.407592,37.302692,14084,VA
23915,BASKERVILLE,-78.279047,36.723595,1114,VA
23917,BOYDTON,-78.375174,36.654422,2613,VA
23919,BRACEY,-78.105862,36.576295,1127,VA
23920,BRODNAX,-77.989843,36.731879,2571,VA
23921,BUCKINGHAM,-78.598537,37.583335,2056,VA
23922,BURKEVILLE,-78.196084,37.195203,3751,VA
23923,CHARLOTTE COURT,-78.660622,37.086379,2061,VA
23924,CHASE CITY,-78.455268,36.805305,5715,VA
23927,CLARKSVILLE,-78.535294,36.631437,2736,VA
23930,CREWE,-78.105866,37.165676,5565,VA
23934,CULLEN,-78.645912,37.155211,596,VA
23936,SPROUSES CORNER,-78.460929,37.545804,5330,VA
23937,DRAKES BRANCH,-78.561542,36.968767,1509,VA
23938,DUNDAS,-78.010016,36.90532,407,VA
23942,GREEN BAY,-78.307195,37.123417,838,VA
23944,KENBRIDGE,-78.124238,36.932965,4269,VA
23947,KEYSVILLE,-78.469912,37.041086,3670,VA
23950,BLACKRIDGE,-78.095251,36.68609,3036,VA
23952,LUNENBURG,-78.290644,36.922624,156,VA
23954,MEHERRIN,-78.387357,37.101283,1429,VA
23958,PAMPLIN,-78.65166,37.265333,2298,VA
23959,PHENIX,-78.791195,37.092506,900,VA
23960,PROSPECT,-78.546162,37.305838,1661,VA
23962,RANDOLPH,-78.699249,36.963079,600,VA
23963,RED HOUSE,-78.814467,37.191431,616,VA
23964,RED OAK,-78.632057,36.772403,667,VA
23966,RICE,-78.279262,37.272132,1973,VA
23967,SAXE,-78.605699,36.90569,1095,VA
23968,SKIPWITH,-78.530552,36.731704,1177,VA
23970,SOUTH HILL,-78.153388,36.712388,7056,VA
23974,VICTORIA,-78.237243,36.983543,4027,VA
23976,WYLLIESBURG,-78.612655,36.838968,945,VA
24011,ROANOKE,-79.942019,37.268997,150,VA
24012,ROANOKE,-79.932179,37.302912,22982,VA
24013,ROANOKE,-79.924747,37.267685,8347,VA
24014,ROANOKE,-79.946332,37.23268,21753,VA
24015,ROANOKE,-79.980694,37.258363,15358,VA
24016,ROANOKE,-79.953495,37.270407,9782,VA
24017,ROANOKE,-79.990248,37.293655,24776,VA
24018,CAVE SPRING,-80.021749,37.231554,24993,VA
24019,HOLLINS,-79.956328,37.33585,23189,VA
24053,ARARAT,-80.50934,36.613946,960,VA
24054,AXTON,-79.73964,36.654839,4428,VA
24055,BASSETT,-80.005506,36.753425,14101,VA
24059,BENT MOUNTAIN,-80.145501,37.206793,2388,VA
24060,WHITETHORNE,-80.427313,37.228804,42796,VA
24064,BLUE RIDGE,-79.817178,37.388542,1669,VA
24065,BOONES MILL,-79.955554,37.13313,6767,VA
24066,LITHIA,-79.705287,37.52844,4145,VA
24067,CALLAWAY,-80.049592,37.028495,2012,VA
24069,CASCADE,-79.657438,36.592697,1435,VA
24070,CATAWBA,-80.128384,37.369649,3747,VA
24072,SIMPSONS,-80.236747,37.032642,1048,VA
24073,CHRISTIANSBURG,-80.418774,37.135286,20714,VA
24076,CLAUDVILLE,-80.444179,36.583899,1576,VA
24077,CLOVERDALE,-79.912765,37.366293,582,VA
24078,COLLINSVILLE,-79.914192,36.72379,7668,VA
24079,COPPER HILL,-80.152469,37.055568,1765,VA
24082,CRITZ,-80.129765,36.621059,260,VA
24083,DALEVILLE,-79.921095,37.41253,1408,VA
24084,DUBLIN,-80.669696,37.098879,9521,VA
